B11,B12,B2,B3,B4,B8,EVI,NDBI,NDVI,NDWI,class_code,point_id,lon,lat,random,split
0.15360000729560852,0.09790000319480896,0.02539999969303608,0.043800000101327896,0.03799999877810478,0.07919999957084656,0.09223605488072542,0.3195876479148865,0.3515358567237854,-0.28780487179756165,1,810481816,100.57193154255636,14.343002335875227,0.7068573438476171,test
0.1623000055551529,0.1256999969482422,0.018300000578165054,0.030300000682473183,0.032600000500679016,0.1128000020980835,0.17119925189974494,0.1799345761537552,0.551581859588623,-0.5765199065208435,1,827858801,100.58257950521197,14.337563169391657,0.7290071680409873,test
0.3587999939918518,0.24244999885559082,0.054499998688697815,0.08460000157356262,0.09849999845027924,0.2851499915122986,0.3179944017878591,0.11437223851680756,0.48651114106178284,-0.5423935055732727,1,726902104,100.55460075294626,14.349984993916902,0.7712703466859457,test
0.19689999520778656,0.14409999549388885,0.04964999854564667,0.07164999842643738,0.07554999738931656,0.23520000278949738,0.3032576800052774,-0.08863690495491028,0.513757050037384,-0.5329965949058533,1,737820268,100.59477147209907,14.346273043935934,0.07404465173409036,train
0.19689999520778656,0.1294499933719635,0.03750000149011612,0.0697999969124794,0.05624999850988388,0.23154999315738678,0.34030905093431474,-0.08087290823459625,0.6091035604476929,-0.5367512702941895,1,803323014,100.54780393210844,14.34084144848354,0.3584657285442726,train
0.07360000163316727,0.04019999876618385,0.024299999698996544,0.05485000088810921,0.0430000014603138,0.051750000566244125,0.019401328195165206,0.17431193590164185,0.09234827011823654,0.029080677777528763,1,946930799,100.55746245054517,14.318793941478521,0.11586905952512971,train
0.18389999866485596,0.10164999961853027,0.07259999960660934,0.13860000669956207,0.08694999665021896,0.3596999943256378,0.5100418923098502,-0.32339954376220703,0.6106570959091187,-0.4437085688114166,1,806877398,100.5849269113084,14.370289442354453,0.8631034258755935,test
0.18400000035762787,0.11559999734163284,0.029999999329447746,0.05090000107884407,0.06080000102519989,0.2062000036239624,0.27005943722055303,-0.056893907487392426,0.5445693135261536,-0.6040450930595398,1,810481727,100.56904027636197,14.342446176098829,0.6232981268275579,train
0.21580000221729279,0.1307000070810318,0.04334999993443489,0.07069999724626541,0.065700002014637,0.305400013923645,0.4359846619382157,-0.17191098630428314,0.645917534828186,-0.6240361928939819,1,810481625,100.56305870243325,14.33818790689195,0.3308980248526492,train
0.09749999642372131,0.04580000042915344,0.021700000390410423,0.040300000458955765,0.032099999487400055,0.0828000009059906,0.1139172283532025,0.08153075724840164,0.44125327467918396,-0.3452477753162384,1,972619099,100.53394069775669,14.366284931761497,0.06355835028602363,train
